Device,Time,Type,Longitude,Latitude,File,Bearing,Velocity,Distance,Temperature,Voltage
dev867648043601457,2023-03-21 08:43:40+00:00,gps,5.32785546875,60.3807625,_track.qo,,,,19.375,3.8476562
dev867648043601457,2023-03-21 08:48:39+00:00,gps,5.32762109375,60.3810875,_track.qo,,,,19.5,3.84375
dev867648043601457,2023-03-21 08:54:24+00:00,gps,5.32590234375,60.3825425,_track.qo,,,,19.0,3.8457031
dev867648043601457,2023-03-21 09:00:07+00:00,gps,5.32738671875,60.381142499999996,_track.qo,,,,19.625,3.8457031
dev867648043601457,2023-03-21 09:04:51+00:00,gps,5.32779296875,60.3816375,_track.qo,,,,19.5625,3.8457031
dev867648043601457,2023-03-21 09:09:45+00:00,gps,5.32744140625,60.38110250000001,_track.qo,,,,19.375,3.8457031
dev867648043601457,2023-03-21 09:15:04+00:00,gps,5.32785546875,60.3807375,_track.qo,,,,19.3125,3.8457031
dev867648043601457,2023-03-21 09:20:12+00:00,gps,5.32709765625,60.3810175,_track.qo,,,,19.125,3.8457031
dev867648043601457,2023-03-21 11:26:57+00:00,gps,5.3274335937499995,60.3811125,_track.qo,,,,19.6875,3.8457031
dev867648043601457,2023-03-21 11:31:42+00:00,gps,5.32767578125,60.381482500000004,_track.qo,,,,19.5625,3.84375
dev867648043601457,2023-03-21 11:37:14+00:00,gps,5.32799609375,60.3809825,_track.qo,,,,19.6875,3.8457031
dev867648043601457,2023-03-21 11:42:19+00:00,gps,5.32807421875,60.3808075,_track.qo,,,,19.625,3.8457031
dev867648043601457,2023-03-21 11:47:45+00:00,gps,5.32723046875,60.3811075,_track.qo,,,,19.375,3.8457031
dev867648043601457,2023-03-21 11:52:45+00:00,gps,5.32734765625,60.381122500000004,_track.qo,,,,19.6875,3.8457031
dev867648043601457,2023-03-21 11:58:01+00:00,gps,5.32711328125,60.38110250000001,_track.qo,,,,19.5,3.8457031
dev867648043601457,2023-03-21 12:03:14+00:00,gps,5.32778515625,60.3811775,_track.qo,,,,19.5625,3.84375
dev867648043601457,2023-03-21 12:08:33+00:00,gps,5.32801953125,60.3813125,_track.qo,,,,19.1875,3.8457031
dev867648043601457,2023-03-21 12:14:15+00:00,gps,5.32769921875,60.3812275,_track.qo,,,,19.3125,3.84375
dev867648043601457,2023-03-21 12:19:13+00:00,gps,5.32757421875,60.381617500000004,_track.qo,,,,19.5,3.84375
dev867648043601457,2023-03-21 12:24:36+00:00,gps,5.32727734375,60.3812875,_track.qo,,,,19.5,3.8457031
dev867648043601457,2023-03-21 12:29:48+00:00,gps,5.32759765625,60.3816375,_track.qo,,,,20.0625,3.84375
dev867648043601457,2023-03-21 12:34:46+00:00,gps,5.32765234375,60.3803225,_track.qo,,,,19.5625,3.84375
dev867648043601457,2023-03-21 12:40:18+00:00,gps,5.32739453125,60.380632500000004,_track.qo,,,,19.4375,3.8457031
dev867648043601457,2023-03-21 12:45:15+00:00,gps,5.32738671875,60.3814525,_track.qo,,,,19.75,3.8457031
dev867648043601457,2023-03-21 12:50:35+00:00,gps,5.32723828125,60.3814675,_track.qo,,,,19.625,3.84375
dev867648043601457,2023-03-21 12:55:49+00:00,gps,5.3272070312499995,60.3819925,_track.qo,,,,19.5625,3.84375
dev867648043601457,2023-03-21 13:01:36+00:00,gps,5.3272070312499995,60.3807625,_track.qo,,,,19.5625,3.8457031
dev867648043601457,2023-03-21 13:07:46+00:00,gps,5.32630859375,60.380587500000004,_track.qo,,,,20.125,3.8457031
dev867648043601457,2023-03-21 13:12:15+00:00,gps,5.32759765625,60.38099750000001,_track.qo,,,,20.1875,3.84375
dev867648043601457,2023-03-21 13:16:55+00:00,gps,5.32664453125,60.380727500000006,_track.qo,,,,20.125,3.84375
dev867648043601457,2023-03-21 13:22:12+00:00,gps,5.32765234375,60.3810475,_track.qo,,,,19.625,3.8457031
dev867648043601457,2023-03-21 13:27:14+00:00,gps,5.32779296875,60.3811725,_track.qo,,,,19.8125,3.8457031
dev867648043601457,2023-03-21 13:32:42+00:00,gps,5.32761328125,60.3808475,_track.qo,,,,19.5,3.8457031
dev867648043601457,2023-03-21 13:38:12+00:00,gps,5.32760546875,60.3812475,_track.qo,,,,19.75,3.8457031
dev867648043601457,2023-03-21 13:43:13+00:00,gps,5.32658984375,60.3811825,_track.qo,,,,19.8125,3.84375
dev867648043601457,2023-03-21 13:48:45+00:00,gps,5.32661328125,60.380882500000006,_track.qo,,,,19.625,3.8457031
dev867648043601457,2023-03-21 13:53:44+00:00,gps,5.32776953125,60.3811125,_track.qo,,,,19.875,3.84375
dev867648043601457,2023-03-21 13:59:01+00:00,gps,5.32733203125,60.3812375,_track.qo,,,,19.5,3.8457031
dev867648043601457,2023-03-21 14:04:17+00:00,gps,5.32771484375,60.3811075,_track.qo,,,,19.5625,3.84375
dev867648043601457,2023-03-21 14:09:33+00:00,gps,5.32730078125,60.3812725,_track.qo,,,,20.0,3.8457031
dev867648043601457,2023-03-21 14:14:42+00:00,gps,5.32805859375,60.3807625,_track.qo,,,,19.5625,3.84375
dev867648043601457,2023-03-21 14:20:17+00:00,gps,5.32776953125,60.3812225,_track.qo,,,,19.3125,3.84375
dev867648043601457,2023-03-21 14:25:14+00:00,gps,5.32723828125,60.3808125,_track.qo,,,,19.5,3.8457031
dev867648043601457,2023-03-21 14:30:43+00:00,gps,5.32718359375,60.3808525,_track.qo,,,,19.5625,3.8457031
dev867648043601457,2023-03-21 14:35:50+00:00,gps,5.32776171875,60.3811375,_track.qo,,,,19.625,3.8457031
dev867648043601457,2023-03-21 14:41:12+00:00,gps,5.3275820312499995,60.381392500000004,_track.qo,,,,20.0,3.84375
dev867648043601457,2023-03-21 14:46:22+00:00,gps,5.32798828125,60.3806225,_track.qo,,,,19.75,3.8457031
dev867648043601457,2023-03-21 14:52:04+00:00,gps,5.32714453125,60.3805475,_track.qo,,,,19.5625,3.8457031
dev867648043601457,2023-03-21 14:57:54+00:00,gps,5.32775390625,60.381167500000004,_track.qo,,,,19.875,3.84375
dev867648043601457,2023-03-21 15:02:47+00:00,gps,5.32775390625,60.3816725,_track.qo,,,,20.1875,3.8457031
dev867648043601457,2023-03-21 15:07:43+00:00,gps,5.32752734375,60.381232499999996,_track.qo,,,,20.375,3.8457031
dev867648043601457,2023-03-21 15:12:43+00:00,gps,5.32732421875,60.3812375,_track.qo,,,,20.25,3.84375
dev867648043601457,2023-03-21 15:17:47+00:00,gps,5.32765234375,60.3810625,_track.qo,,,,19.875,3.8417969
dev867648043601457,2023-03-21 15:23:10+00:00,gps,5.32757421875,60.380932500000014,_track.qo,,,,19.9375,3.8457031
dev867648043601457,2023-03-21 15:28:14+00:00,gps,5.32723046875,60.3808625,_track.qo,,,,20.0,3.84375
dev867648043601457,2023-03-21 15:33:43+00:00,gps,5.32754296875,60.3810825,_track.qo,,,,19.625,3.84375
dev867648043601457,2023-03-21 15:39:05+00:00,gps,5.32784765625,60.3812475,_track.qo,,,,19.5625,3.84375
dev867648043601457,2023-03-21 15:44:35+00:00,gps,5.32769921875,60.38105750000001,_track.qo,,,,20.0,3.84375
dev867648043601457,2023-03-21 15:49:42+00:00,gps,5.32757421875,60.381187499999996,_track.qo,,,,19.75,3.84375
dev867648043601457,2023-03-21 15:54:45+00:00,gps,5.32886328125,60.3814525,_track.qo,,,,20.0,3.84375
dev867648043601457,2023-03-21 16:00:11+00:00,gps,5.3278398437500005,60.3811125,_track.qo,,,,19.5625,3.8457031
dev867648043601457,2023-03-21 16:05:12+00:00,gps,5.32757421875,60.3812175,_track.qo,,,,19.875,3.8417969
dev867648043601457,2023-03-21 16:10:33+00:00,gps,5.32769921875,60.3807525,_track.qo,,,,19.5625,3.84375
dev867648043601457,2023-03-21 16:16:10+00:00,gps,5.32836328125,60.381282500000005,_track.qo,,,,19.875,3.84375
dev867648043601457,2023-03-21 16:21:03+00:00,gps,5.3279179687500005,60.3808775,_track.qo,,,,19.75,3.84375
dev867648043601457,2023-03-21 16:26:12+00:00,gps,5.3273554687499995,60.381392500000004,_track.qo,,,,19.4375,3.84375
dev867648043601457,2023-03-21 16:31:33+00:00,gps,5.32680078125,60.3802525,_track.qo,,,,19.625,3.84375
dev867648043601457,2023-03-21 16:36:51+00:00,gps,5.32765234375,60.3806875,_track.qo,,,,19.375,3.84375
dev867648043601457,2023-03-21 16:42:14+00:00,gps,5.32755859375,60.3810775,_track.qo,,,,19.8125,3.8457031
dev867648043601457,2023-03-21 16:47:16+00:00,gps,5.32662890625,60.3812425,_track.qo,,,,19.8125,3.84375
dev867648043601457,2023-03-21 16:52:44+00:00,gps,5.32788671875,60.3809825,_track.qo,,,,19.4375,3.84375
dev867648043601457,2023-03-21 16:57:44+00:00,gps,5.32786328125,60.3812225,_track.qo,,,,19.4375,3.84375
dev867648043601457,2023-03-21 17:03:14+00:00,gps,5.32790234375,60.3813375,_track.qo,,,,19.6875,3.84375
dev867648043601457,2023-03-21 17:08:34+00:00,gps,5.32734765625,60.3811575,_track.qo,,,,19.625,3.84375
dev867648043601457,2023-03-21 17:13:44+00:00,gps,5.32703515625,60.380562499999996,_track.qo,,,,19.8125,3.84375
dev867648043601457,2023-03-21 17:19:55+00:00,gps,5.32752734375,60.38095250000001,_track.qo,,,,19.75,3.84375
dev867648043601457,2023-03-21 17:24:11+00:00,gps,5.32830078125,60.3808075,_track.qo,,,,20.0625,3.84375
dev867648043601457,2023-03-21 17:29:23+00:00,gps,5.32807421875,60.3810025,_track.qo,,,,19.6875,3.84375
dev867648043601457,2023-03-21 17:34:41+00:00,gps,5.32744140625,60.381347500000004,_track.qo,,,,19.8125,3.84375
dev867648043601457,2023-03-21 17:40:03+00:00,gps,5.32748828125,60.3811475,_track.qo,,,,19.5625,3.84375
dev867648043601457,2023-03-21 17:45:13+00:00,gps,5.3269414062500005,60.3816075,_track.qo,,,,19.25,3.8457031
dev867648043601457,2023-03-21 17:50:52+00:00,gps,5.3295351562499995,60.3807975,_track.qo,,,,19.8125,3.8457031
dev867648043601457,2023-03-21 17:55:57+00:00,gps,5.32783203125,60.381257500000004,_track.qo,,,,19.625,3.8417969
dev867648043601457,2023-03-21 18:01:16+00:00,gps,5.3278085937499995,60.3811125,_track.qo,,,,19.6875,3.84375
dev867648043601457,2023-03-21 18:06:38+00:00,gps,5.32763671875,60.3813625,_track.qo,,,,19.8125,3.84375
dev867648043601457,2023-03-21 18:11:31+00:00,gps,5.32752734375,60.3808925,_track.qo,,,,19.5625,3.84375
dev867648043601457,2023-03-21 18:17:11+00:00,gps,5.32744921875,60.3810775,_track.qo,,,,19.5,3.8417969
dev867648043601457,2023-03-21 18:22:03+00:00,gps,5.32780078125,60.381322499999996,_track.qo,,,,19.8125,3.84375
dev867648043601457,2023-03-21 18:27:34+00:00,gps,5.3273554687499995,60.3810075,_track.qo,,,,19.375,3.84375
dev867648043601457,2023-03-21 18:32:44+00:00,gps,5.32733984375,60.3812925,_track.qo,,,,19.625,3.84375
dev867648043601457,2023-03-21 18:37:48+00:00,gps,5.32759765625,60.3814925,_track.qo,,,,19.75,3.84375
dev867648043601457,2023-03-21 18:43:18+00:00,gps,5.3276914062500005,60.3810025,_track.qo,,,,19.5,3.84375
dev867648043601457,2023-03-21 18:48:26+00:00,gps,5.32739453125,60.3810725,_track.qo,,,,19.8125,3.84375
dev867648043601457,2023-03-21 18:54:03+00:00,gps,5.32749609375,60.3811275,_track.qo,,,,19.5,3.8417969
dev867648043601457,2023-03-21 18:59:06+00:00,gps,5.32804296875,60.3810225,_track.qo,,,,19.5625,3.84375
dev867648043601457,2023-03-21 19:04:34+00:00,gps,5.32748828125,60.381257500000004,_track.qo,,,,19.625,3.84375
dev867648043601457,2023-03-21 19:09:13+00:00,gps,5.32716015625,60.3814225,_track.qo,,,,19.9375,3.84375
dev867648043601457,2023-03-21 19:14:40+00:00,gps,5.3276914062500005,60.3812525,_track.qo,,,,19.5625,3.84375
dev867648043601457,2023-03-21 19:19:50+00:00,gps,5.32774609375,60.3810825,_track.qo,,,,19.25,3.84375
dev867648043601457,2023-03-21 19:25:19+00:00,gps,5.32734765625,60.3808925,_track.qo,,,,19.25,3.84375
dev867648043601457,2023-03-21 19:30:45+00:00,gps,5.32741015625,60.38110250000001,_track.qo,,,,19.5625,3.84375
dev867648043601457,2023-03-21 19:35:48+00:00,gps,5.32729296875,60.3810075,_track.qo,,,,19.625,3.84375
dev867648043601457,2023-03-21 19:41:26+00:00,gps,5.32667578125,60.3815175,_track.qo,,,,19.5625,3.84375
dev867648043601457,2023-03-21 19:46:10+00:00,gps,5.32748828125,60.3811275,_track.qo,,,,19.9375,3.84375
dev867648043601457,2023-03-21 19:51:46+00:00,gps,5.3279570312499995,60.3811475,_track.qo,,,,19.4375,3.8417969
dev867648043601457,2023-03-21 19:56:41+00:00,gps,5.32777734375,60.3809625,_track.qo,,,,19.4375,3.84375
dev867648043601457,2023-03-21 20:02:03+00:00,gps,5.32766796875,60.381552500000005,_track.qo,,,,19.5625,3.84375
dev867648043601457,2023-03-21 20:07:34+00:00,gps,5.32749609375,60.380947500000005,_track.qo,,,,19.25,3.8417969
dev867648043601457,2023-03-21 20:12:43+00:00,gps,5.32760546875,60.3811975,_track.qo,,,,19.5625,3.8417969
dev867648043601457,2023-03-21 20:17:41+00:00,gps,5.32770703125,60.381187499999996,_track.qo,,,,19.4375,3.84375
dev867648043601457,2023-03-21 20:23:02+00:00,gps,5.32756640625,60.3808725,_track.qo,,,,19.4375,3.8417969
dev867648043601457,2023-03-21 20:28:13+00:00,gps,5.32800390625,60.3817775,_track.qo,,,,19.25,3.84375
dev867648043601457,2023-03-21 20:33:34+00:00,gps,5.32701171875,60.380677500000004,_track.qo,,,,19.4375,3.84375
dev867648043601457,2023-03-21 20:39:02+00:00,gps,5.32687890625,60.3805025,_track.qo,,,,19.5625,3.84375
dev867648043601457,2023-03-21 20:44:02+00:00,gps,5.32764453125,60.3810425,_track.qo,,,,19.375,3.84375
dev867648043601457,2023-03-21 20:49:34+00:00,gps,5.3273164062500005,60.3810975,_track.qo,,,,19.3125,3.84375
dev867648043601457,2023-03-21 20:54:56+00:00,gps,5.3275820312499995,60.3813125,_track.qo,,,,19.5,3.84375
dev867648043601457,2023-03-21 21:00:11+00:00,gps,5.32788671875,60.3811575,_track.qo,,,,19.625,3.8417969
dev867648043601457,2023-03-21 21:05:12+00:00,gps,5.32749609375,60.3810525,_track.qo,,,,19.5,3.84375
dev867648043601457,2023-03-21 21:10:15+00:00,gps,5.32676953125,60.3810225,_track.qo,,,,19.375,3.84375
dev867648043601457,2023-03-21 21:15:44+00:00,gps,5.32767578125,60.3811375,_track.qo,,,,19.5,3.84375
dev867648043601457,2023-03-21 21:20:48+00:00,gps,5.32742578125,60.3810775,_track.qo,,,,19.625,3.84375
dev867648043601457,2023-03-21 21:26:17+00:00,gps,5.32730078125,60.380477500000005,_track.qo,,,,19.5625,3.84375
dev867648043601457,2023-03-21 21:31:15+00:00,gps,5.32721484375,60.3808625,_track.qo,,,,19.4375,3.84375
dev867648043601457,2023-03-21 21:36:41+00:00,gps,5.32786328125,60.3814425,_track.qo,,,,19.3125,3.84375
dev867648043601457,2023-03-21 21:42:04+00:00,gps,5.32713671875,60.380992500000005,_track.qo,,,,19.25,3.8417969
dev867648043601457,2023-03-21 21:47:11+00:00,gps,5.32748828125,60.3806725,_track.qo,,,,19.4375,3.8417969
dev867648043601457,2023-03-21 21:52:44+00:00,gps,5.32751953125,60.3814725,_track.qo,,,,19.3125,3.84375
dev867648043601457,2023-03-21 21:57:42+00:00,gps,5.32787109375,60.3814925,_track.qo,,,,19.3125,3.84375
dev867648043601457,2023-03-21 22:03:15+00:00,gps,5.32750390625,60.380657500000005,_track.qo,,,,19.375,3.84375
dev867648043601457,2023-03-21 22:08:18+00:00,gps,5.32801171875,60.3807725,_track.qo,,,,19.875,3.84375
dev867648043601457,2023-03-21 22:14:08+00:00,gps,5.32796484375,60.3810525,_track.qo,,,,19.625,3.84375
dev867648043601457,2023-03-21 22:18:48+00:00,gps,5.32783203125,60.3802175,_track.qo,,,,19.8125,3.84375
dev867648043601457,2023-03-21 22:24:04+00:00,gps,5.32768359375,60.3812525,_track.qo,,,,19.625,3.8417969
dev867648043601457,2023-03-21 22:29:14+00:00,gps,5.32765234375,60.3816875,_track.qo,,,,19.375,3.84375
dev867648043601457,2023-03-21 22:34:52+00:00,gps,5.32708203125,60.3814675,_track.qo,,,,19.4375,3.8417969
dev867648043601457,2023-03-21 22:39:47+00:00,gps,5.32757421875,60.3810825,_track.qo,,,,19.625,3.8417969
dev867648043601457,2023-03-21 22:45:57+00:00,gps,5.32753515625,60.3811575,_track.qo,,,,19.4375,3.8417969
dev867648043601457,2023-03-21 22:50:36+00:00,gps,5.3273164062500005,60.381597500000005,_track.qo,,,,19.8125,3.8417969
dev867648043601457,2023-03-21 22:55:41+00:00,gps,5.32778515625,60.3807525,_track.qo,,,,19.625,3.8417969
dev867648043601457,2023-03-21 23:00:50+00:00,gps,5.32744140625,60.3811725,_track.qo,,,,19.6875,3.8417969
dev867648043601457,2023-03-21 23:06:02+00:00,gps,5.32752734375,60.381122500000004,_track.qo,,,,19.375,3.8417969
dev867648043601457,2023-03-21 23:11:11+00:00,gps,5.32714453125,60.3810375,_track.qo,,,,19.3125,3.84375
dev867648043601457,2023-03-21 23:16:44+00:00,gps,5.32761328125,60.3808075,_track.qo,,,,19.375,3.8417969
dev867648043601457,2023-03-21 23:22:17+00:00,gps,5.32737890625,60.3811775,_track.qo,,,,19.75,3.84375
dev867648043601457,2023-03-21 23:27:07+00:00,gps,5.32796484375,60.381857499999995,_track.qo,,,,19.625,3.8417969
dev867648043601457,2023-03-21 23:32:43+00:00,gps,5.32691015625,60.3810325,_track.qo,,,,19.5,3.84375
dev867648043601457,2023-03-21 23:38:08+00:00,gps,5.32776171875,60.381412499999996,_track.qo,,,,19.3125,3.84375
dev867648043601457,2023-03-21 23:43:12+00:00,gps,5.3278085937499995,60.3810175,_track.qo,,,,19.4375,3.84375
dev867648043601457,2023-03-21 23:48:15+00:00,gps,5.32880078125,60.3808725,_track.qo,,,,19.875,3.84375
dev867648043601457,2023-03-21 23:53:23+00:00,gps,5.32772265625,60.3811375,_track.qo,,,,19.375,3.8417969
dev867648043601457,2023-03-21 23:58:42+00:00,gps,5.3269414062500005,60.381552500000005,_track.qo,,,,19.5,3.84375
dev867648043601457,2023-03-22 00:04:21+00:00,gps,5.32727734375,60.3819825,_track.qo,,,,19.4375,3.84375
dev867648043601457,2023-03-22 00:09:11+00:00,gps,5.32740234375,60.3810925,_track.qo,,,,19.4375,3.8417969
dev867648043601457,2023-03-22 00:14:46+00:00,gps,5.32736328125,60.381167500000004,_track.qo,,,,19.125,3.84375
dev867648043601457,2023-03-22 00:19:44+00:00,gps,5.32757421875,60.381302500000004,_track.qo,,,,19.4375,3.8417969
dev867648043601457,2023-03-22 00:25:12+00:00,gps,5.3269804687499995,60.3814025,_track.qo,,,,19.25,3.8417969
dev867648043601457,2023-03-22 00:30:14+00:00,gps,5.3284414062500005,60.380007500000005,_track.qo,,,,19.25,3.8417969
dev867648043601457,2023-03-22 00:35:48+00:00,gps,5.32824609375,60.3807825,_track.qo,,,,19.5625,3.8417969
dev867648043601457,2023-03-22 00:40:44+00:00,gps,5.32748046875,60.381232499999996,_track.qo,,,,19.5625,3.8417969
dev867648043601457,2023-03-22 00:46:02+00:00,gps,5.32705859375,60.3813375,_track.qo,,,,19.125,3.8417969
dev867648043601457,2023-03-22 00:51:16+00:00,gps,5.32749609375,60.3808925,_track.qo,,,,19.4375,3.8417969
dev867648043601457,2023-03-22 00:57:33+00:00,gps,5.32663671875,60.3820025,_track.qo,,,,19.625,3.8417969
dev867648043601457,2023-03-22 01:02:07+00:00,gps,5.32749609375,60.3810925,_track.qo,,,,19.625,3.8398438
dev867648043601457,2023-03-22 01:07:28+00:00,gps,5.3269804687499995,60.3813325,_track.qo,,,,19.75,3.8417969
dev867648043601457,2023-03-22 01:13:19+00:00,gps,5.32817578125,60.3817625,_track.qo,,,,19.8125,3.8417969
dev867648043601457,2023-03-22 01:17:45+00:00,gps,5.32716796875,60.3811575,_track.qo,,,,20.0625,3.84375
dev867648043601457,2023-03-22 01:22:48+00:00,gps,5.32716796875,60.3813125,_track.qo,,,,19.6875,3.84375
dev867648043601457,2023-03-22 01:28:06+00:00,gps,5.32656640625,60.380682500000006,_track.qo,,,,19.6875,3.8417969
dev867648043601457,2023-03-22 01:33:16+00:00,gps,5.32669140625,60.3808175,_track.qo,,,,19.5625,3.8417969
dev867648043601457,2023-03-22 01:38:56+00:00,gps,5.32732421875,60.381212500000004,_track.qo,,,,19.4375,3.8417969
dev867648043601457,2023-03-22 01:44:12+00:00,gps,5.32769921875,60.3811575,_track.qo,,,,19.625,3.8417969
dev867648043601457,2023-03-22 01:49:17+00:00,gps,5.32794140625,60.381212500000004,_track.qo,,,,19.75,3.8417969
dev867648043601457,2023-03-22 01:54:34+00:00,gps,5.32765234375,60.3808925,_track.qo,,,,19.4375,3.8398438
dev867648043601457,2023-03-22 02:00:01+00:00,gps,5.32771484375,60.3812675,_track.qo,,,,19.6875,3.8417969
dev867648043601457,2023-03-22 02:05:11+00:00,gps,5.32788671875,60.3810675,_track.qo,,,,19.625,3.84375
dev867648043601457,2023-03-22 02:10:12+00:00,gps,5.32824609375,60.3809725,_track.qo,,,,19.375,3.8398438
dev867648043601457,2023-03-22 02:15:45+00:00,gps,5.32766796875,60.3810975,_track.qo,,,,19.375,3.8398438
dev867648043601457,2023-03-22 02:20:42+00:00,gps,5.32708203125,60.3816325,_track.qo,,,,19.5625,3.8417969
dev867648043601457,2023-03-22 02:26:17+00:00,gps,5.32729296875,60.3812225,_track.qo,,,,19.375,3.8417969
dev867648043601457,2023-03-22 02:31:41+00:00,gps,5.32763671875,60.3811475,_track.qo,,,,19.5,3.8398438
dev867648043601457,2023-03-22 02:36:52+00:00,gps,5.32848046875,60.3803425,_track.qo,,,,19.8125,3.8398438
dev867648043601457,2023-03-22 02:41:44+00:00,gps,5.32726953125,60.3808725,_track.qo,,,,19.5625,3.8417969
dev867648043601457,2023-03-22 02:47:00+00:00,gps,5.32709765625,60.3810475,_track.qo,,,,19.375,3.8417969
dev867648043601457,2023-03-22 02:52:11+00:00,gps,5.32768359375,60.3809675,_track.qo,,,,19.5625,3.8417969
dev867648043601457,2023-03-22 02:57:31+00:00,gps,5.32777734375,60.380722500000005,_track.qo,,,,19.5625,3.8417969
dev867648043601457,2023-03-22 03:03:01+00:00,gps,5.32747265625,60.3810875,_track.qo,,,,19.5,3.8417969
dev867648043601457,2023-03-22 03:08:03+00:00,gps,5.32768359375,60.3813575,_track.qo,,,,19.5,3.8417969
dev867648043601457,2023-03-22 03:13:14+00:00,gps,5.32760546875,60.381257500000004,_track.qo,,,,19.5,3.8417969
dev867648043601457,2023-03-22 03:18:45+00:00,gps,5.32752734375,60.3813575,_track.qo,,,,19.5625,3.8417969
dev867648043601457,2023-03-22 03:23:45+00:00,gps,5.32779296875,60.38097750000001,_track.qo,,,,19.5,3.8417969
dev867648043601457,2023-03-22 03:29:07+00:00,gps,5.32844921875,60.3818825,_track.qo,,,,19.5625,3.8417969
dev867648043601457,2023-03-22 03:34:33+00:00,gps,5.32784765625,60.3813825,_track.qo,,,,19.375,3.8417969
dev867648043601457,2023-03-22 03:39:48+00:00,gps,5.32777734375,60.381322499999996,_track.qo,,,,19.375,3.8398438
dev867648043601457,2023-03-22 03:45:17+00:00,gps,5.32724609375,60.3813175,_track.qo,,,,19.5,3.8417969
dev867648043601457,2023-03-22 03:50:08+00:00,gps,5.32710546875,60.3813875,_track.qo,,,,19.4375,3.8417969
dev867648043601457,2023-03-22 03:55:32+00:00,gps,5.3279179687500005,60.3810175,_track.qo,,,,19.75,3.8417969
